40;HS400;753468-00011610-1527
Date;Time;I_integral;Position;SOC_relevant;Number_of_turns;Reading_inverted
2026/03/22;06:59:49;-0.2;1;1;1;0
2026/03/22;07:00:49;-0.2;1;1;1;0
2026/03/22;07:01:49;-0.2;1;1;1;0
2026/03/22;07:02:49;-0.2;1;1;1;0
2026/03/22;07:03:49;-0.2;1;1;1;0
2026/03/22;07:04:49;-0.2;1;1;1;0
2026/03/22;07:05:49;-0.2;1;1;1;0
2026/03/22;07:06:49;-0.2;1;1;1;0
2026/03/22;07:07:48;-0.2;1;1;1;0
2026/03/22;07:08:48;-0.2;1;1;1;0
2026/03/22;07:09:48;-0.2;1;1;1;0
2026/03/22;07:10:48;-0.2;1;1;1;0
2026/03/22;07:11:48;-0.2;1;1;1;0
2026/03/22;07:12:48;-0.2;1;1;1;0
2026/03/22;07:13:48;-0.2;1;1;1;0
2026/03/22;07:14:48;-0.2;1;1;1;0
2026/03/22;07:15:48;-0.2;1;1;1;0
2026/03/22;07:16:48;-0.2;1;1;1;0
2026/03/22;07:17:48;-0.2;1;1;1;0
2026/03/22;07:18:48;-0.2;1;1;1;0
2026/03/22;07:19:48;-0.2;1;1;1;0
2026/03/22;07:20:48;-0.2;1;1;1;0
2026/03/22;07:21:48;-0.2;1;1;1;0
2026/03/22;07:22:48;-0.2;1;1;1;0
2026/03/22;07:23:47;-0.2;1;1;1;0
2026/03/22;07:24:47;-0.2;1;1;1;0
2026/03/22;07:25:47;-0.2;1;1;1;0
2026/03/22;07:26:47;-0.2;1;1;1;0
2026/03/22;07:27:47;-0.2;1;1;1;0
2026/03/22;07:28:47;-0.2;1;1;1;0
2026/03/22;07:29:47;-0.2;1;1;1;0
2026/03/22;07:30:47;-0.2;1;1;1;0
2026/03/22;07:31:47;-0.2;1;1;1;0
2026/03/22;07:32:47;-0.2;1;1;1;0
2026/03/22;07:33:47;-0.2;1;1;1;0
2026/03/22;07:34:47;-0.2;1;1;1;0
2026/03/22;07:35:47;-0.2;1;1;1;0
2026/03/22;07:36:47;-0.2;1;1;1;0
2026/03/22;07:37:47;-0.2;1;1;1;0
2026/03/22;07:38:47;-0.2;1;1;1;0
2026/03/22;07:39:46;-0.2;1;1;1;0
2026/03/22;07:40:46;-0.2;1;1;1;0
2026/03/22;07:41:46;-0.2;1;1;1;0
2026/03/22;07:42:46;-0.2;1;1;1;0
2026/03/22;07:43:46;-0.2;1;1;1;0
2026/03/22;07:44:46;-0.2;1;1;1;0
2026/03/22;07:45:46;-0.2;1;1;1;0
2026/03/22;07:46:46;-0.2;1;1;1;0
2026/03/22;07:47:46;-0.2;1;1;1;0
2026/03/22;07:48:46;-0.2;1;1;1;0
2026/03/22;07:49:46;-0.2;1;1;1;0
2026/03/22;07:50:46;-0.2;1;1;1;0
2026/03/22;07:51:46;-0.2;1;1;1;0
2026/03/22;07:52:46;-0.2;1;1;1;0
2026/03/22;07:53:46;-0.2;1;1;1;0
2026/03/22;07:54:46;-0.2;1;1;1;0
2026/03/22;07:55:45;-0.2;1;1;1;0
2026/03/22;07:56:45;-0.2;1;1;1;0
2026/03/22;07:57:45;-0.2;1;1;1;0
2026/03/22;07:58:45;-0.2;1;1;1;0
2026/03/22;07:59:45;-0.2;1;1;1;0
2026/03/22;08:00:45;-0.2;1;1;1;0
2026/03/22;08:01:45;-0.2;1;1;1;0
