device_status	date	time	battery_voltage_V	pv1_voltage_V	pv2_voltage_V	SOC	capacity_Ah	total_charge_discharge_battery_A	pv1_current_A	pv2_current_A	module_current_A	total_batt_current_A	load_current_A	total_batt_discharge_current_A	temperature_C	error	charging_mode	AUX1	AUX2	AUX3	energy_input_24h_Ah	energy_input_tot_Ah	energy_output_24h_Ah	energy_output_tot_Ah	derating_Ah	checksum	pv1_power_W	pv2_power_W	pv_power_total_W
1	2026/09/02	22:43	48.8	8.8	7.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	692F	0	0	0
1	2026/09/02	22:44	48.8	8.6	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	1F3E	0	0	0
1	2026/09/02	22:45	48.8	8.6	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	FB15	0	0	0
1	2026/09/02	22:46	48.8	8.8	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	2E40	0	0	0
1	2026/09/02	22:47	48.8	8.8	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	5912	0	0	0
1	2026/09/02	22:48	48.8	8.6	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	0AEB	0	0	0
1	2026/09/02	22:49	48.8	8.6	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	9673	0	0	0
1	2026/09/02	22:50	48.8	8.8	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	8F46	0	0	0
1	2026/09/02	22:51	48.8	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	6B6D	0	0	0
1	2026/09/02	22:52	48.8	8.9	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	2D84	0	0	0
1	2026/09/02	22:53	48.8	8.6	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	2AD9	0	0	0
1	2026/09/02	22:54	48.8	8.7	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.2	0	B	1	0	0	215	4501	215	4315	0	3E12	0	0	0
1	2026/09/02	22:55	48.8	8.8	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	AA36	0	0	0
1	2026/09/02	22:56	48.8	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	670C	0	0	0
1	2026/09/02	22:57	48.8	8.9	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	E33E	0	0	0
1	2026/09/02	22:58	48.8	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	B87B	0	0	0
1	2026/09/02	22:59	48.8	8.7	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	2426	0	0	0
1	2026/09/02	23:00	48.8	8.6	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	F97B	0	0	0
1	2026/09/02	23:01	48.8	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	9E3F	0	0	0
1	2026/09/02	23:02	48.8	8.7	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	2B73	0	0	0
1	2026/09/02	23:03	48.8	8.8	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	2C2E	0	0	0
1	2026/09/02	23:04	48.8	8.7	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	28F3	0	0	0
1	2026/09/02	23:05	48.8	8.9	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	3704	0	0	0
1	2026/09/02	23:06	48.8	8.7	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	E251	0	0	0
1	2026/09/02	23:07	48.8	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	E50C	0	0	0
1	2026/09/02	23:08	48.8	8.7	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	3D26	0	0	0
1	2026/09/02	23:09	48.8	8.6	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	B914	0	0	0
1	2026/09/02	23:10	48.8	8.9	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	B88B	0	0	0
1	2026/09/02	23:11	48.8	8.9	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	5CA0	0	0	0
1	2026/09/02	23:12	48.8	8.6	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	72EC	0	0	0
1	2026/09/02	23:13	48.8	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	6D1B	0	0	0
1	2026/09/02	23:14	48.8	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	8AB0	0	0	0
1	2026/09/02	23:15	48.8	8.9	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	7631	0	0	0
1	2026/09/02	23:16	48.8	8.9	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	C3B8	0	0	0
1	2026/09/02	23:17	48.8	8.9	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	2793	0	0	0
1	2026/09/02	23:18	48.8	8.8	7.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	7CD6	0	0	0
1	2026/09/02	23:19	48.8	8.7	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	7B8B	0	0	0
1	2026/09/02	23:20	48.8	9.6	7.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	36B1	0	0	0
1	2026/09/02	23:21	48.8	8.6	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	B91B	0	0	0
1	2026/09/02	23:22	48.8	8.7	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	1438	0	0	0
1	2026/09/02	23:23	48.8	8.9	6.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	E87C	0	0	0
1	2026/09/02	23:24	48.8	8.6	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	77A1	0	0	0
1	2026/09/02	23:25	48.8	7.9	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	6215	0	0	0
1	2026/09/02	23:26	48.8	7.9	6.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	D79C	0	0	0
1	2026/09/02	23:27	48.8	6.4	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	4537	0	0	0
1	2026/09/02	23:28	48.8	6.1	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	7F51	0	0	0
1	2026/09/02	23:29	48.8	6.2	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	3B51	0	0	0
1	2026/09/02	23:30	48.8	6.4	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	0391	0	0	0
1	2026/09/02	23:31	48.8	6.3	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	ACEC	0	0	0
1	2026/09/02	23:32	48.8	6.3	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	61D6	0	0	0
1	2026/09/02	23:33	48.8	7.3	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	0E44	0	0	0
1	2026/09/02	23:34	48.8	6.4	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	51B3	0	0	0
1	2026/09/02	23:35	48.8	6.2	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	9ED7	0	0	0
1	2026/09/02	23:36	48.8	6.4	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	78A2	0	0	0
1	2026/09/02	23:37	48.8	6.1	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	E68B	0	0	0
1	2026/09/02	23:38	48.8	6.4	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	A7D5	0	0	0
1	2026/09/02	23:39	48.8	6.2	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.1	0	B	1	0	0	215	4501	215	4315	0	68B1	0	0	0
1	2026/09/02	23:40	48.8	6.4	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	7F95	0	0	0
1	2026/09/02	23:41	48.8	6.3	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	ABD0	0	0	0
1	2026/09/02	23:42	48.8	6.2	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	F795	0	0	0
1	2026/09/02	23:43	48.8	6.3	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	73A7	0	0	0
1	2026/09/02	23:44	48.8	6.3	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	940C	0	0	0
1	2026/09/02	23:45	48.8	6.4	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	B2A4	0	0	0
1	2026/09/02	23:46	48.8	6.3	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	34C8	0	0	0
1	2026/09/02	23:47	48.8	6.3	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	5936	0	0	0
1	2026/09/02	23:48	48.8	6.2	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	8BA6	0	0	0
1	2026/09/02	23:49	48.8	6.2	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	9EEB	0	0	0
1	2026/09/02	23:50	48.7	6.2	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	B105	0	0	0
1	2026/09/02	23:51	48.8	6.5	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	2192	0	0	0
1	2026/09/02	23:52	48.8	6.5	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	EF23	0	0	0
1	2026/09/02	23:53	48.8	6.3	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	58F4	0	0	0
1	2026/09/02	23:54	48.8	6.4	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	F409	0	0	0
1	2026/09/02	23:55	48.8	6.4	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	6B1A	0	0	0
1	2026/09/02	23:56	48.8	6.4	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	A620	0	0	0
1	2026/09/02	23:57	48.7	6.4	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	F7BF	0	0	0
1	2026/09/02	23:58	48.8	6.4	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	8831	0	0	0
1	2026/09/02	23:59	48.8	4.7	4.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	D9B7	0	0	0
1	2026/09/03	00:00	48.8	4.9	4.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	215	4501	215	4315	0	10C0	0	0	0
1	2026/09/03	00:01	48.8	5.0	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	0	4501	0	4315	0	67C5	0	0	0
1	2026/09/03	00:02	48.8	5.1	4.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	0	4501	0	4315	0	BBCD	0	0	0
1	2026/09/03	00:03	48.8	5.0	4.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	0	4501	0	4315	0	1A31	0	0	0
1	2026/09/03	00:04	48.7	4.9	4.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	0	4501	0	4315	0	0761	0	0	0
1	2026/09/03	00:05	48.8	5.1	4.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	0	4501	0	4315	0	4CAB	0	0	0
1	2026/09/03	00:06	48.7	4.9	4.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	0	4501	0	4315	0	84AB	0	0	0
1	2026/09/03	00:07	48.7	4.9	4.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	0	4501	0	4315	0	0454	0	0	0
1	2026/09/03	00:08	48.7	4.9	4.7	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	634C	0	0	0
1	2026/09/03	00:09	48.7	5.0	4.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	23.0	0	B	1	0	0	0	4501	0	4315	0	3809	0	0	0
1	2026/09/03	00:10	48.7	5.0	4.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	DBB6	0	0	0
1	2026/09/03	00:11	48.7	5.0	4.8	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	730A	0	0	0
1	2026/09/03	00:12	48.7	5.2	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	CC07	0	0	0
1	2026/09/03	00:13	48.7	5.4	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	3E80	0	0	0
1	2026/09/03	00:14	48.7	5.1	4.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	5756	0	0	0
1	2026/09/03	00:15	48.7	5.1	4.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	A65A	0	0	0
1	2026/09/03	00:16	48.7	5.2	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	8B34	0	0	0
1	2026/09/03	00:17	48.7	5.3	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	028B	0	0	0
1	2026/09/03	00:18	48.7	5.2	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	75D9	0	0	0
1	2026/09/03	00:19	48.7	5.4	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	343E	0	0	0
1	2026/09/03	00:20	48.7	5.3	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	A93E	0	0	0
1	2026/09/03	00:21	48.7	5.3	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	0182	0	0	0
1	2026/09/03	00:22	48.7	5.3	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	B1D7	0	0	0
1	2026/09/03	00:23	48.7	5.5	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	86D1	0	0	0
1	2026/09/03	00:24	48.7	5.4	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	CC85	0	0	0
1	2026/09/03	00:25	48.7	5.2	4.9	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	2AEC	0	0	0
1	2026/09/03	00:26	48.7	5.6	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	0A5B	0	0	0
1	2026/09/03	00:27	48.7	5.4	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	9600	0	0	0
1	2026/09/03	00:28	48.7	5.4	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	99E1	0	0	0
1	2026/09/03	00:29	48.7	5.5	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	A33E	0	0	0
1	2026/09/03	00:30	48.7	5.5	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	B35B	0	0	0
1	2026/09/03	00:31	48.7	5.6	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	0E03	0	0	0
1	2026/09/03	00:32	48.7	5.5	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	4162	0	0	0
1	2026/09/03	00:33	48.7	5.5	5.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	2C5F	0	0	0
1	2026/09/03	00:34	48.7	5.5	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	1EB8	0	0	0
1	2026/09/03	00:35	48.7	5.7	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	82E3	0	0	0
1	2026/09/03	00:36	48.7	5.4	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	2752	0	0	0
1	2026/09/03	00:37	48.7	5.4	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	D65E	0	0	0
1	2026/09/03	00:38	48.7	5.4	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	336F	0	0	0
1	2026/09/03	00:39	48.7	5.6	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	3305	0	0	0
1	2026/09/03	00:40	48.7	5.5	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	8F22	0	0	0
1	2026/09/03	00:41	48.7	5.3	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	B824	0	0	0
1	2026/09/03	00:42	48.7	5.5	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	B89A	0	0	0
1	2026/09/03	00:43	48.7	5.5	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	4996	0	0	0
1	2026/09/03	00:44	48.7	5.5	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	5420	0	0	0
1	2026/09/03	00:45	48.7	5.5	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	A52C	0	0	0
1	2026/09/03	00:46	48.7	5.5	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	4CC9	0	0	0
1	2026/09/03	00:47	48.7	5.3	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	BE4E	0	0	0
1	2026/09/03	00:48	48.7	5.2	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	7A7C	0	0	0
1	2026/09/03	00:49	48.7	5.5	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	1A98	0	0	0
1	2026/09/03	00:50	48.7	5.7	5.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	D4CA	0	0	0
1	2026/09/03	00:51	48.7	5.7	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	7C76	0	0	0
1	2026/09/03	00:52	48.7	5.3	5.0	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	FB4F	0	0	0
1	2026/09/03	00:53	48.7	5.5	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	BAA8	0	0	0
1	2026/09/03	00:54	48.7	5.5	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	A71E	0	0	0
1	2026/09/03	00:55	48.7	5.5	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	E572	0	0	0
1	2026/09/03	00:56	48.7	5.4	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	2D94	0	0	0
1	2026/09/03	00:57	48.7	5.6	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	BA0A	0	0	0
1	2026/09/03	00:58	48.7	5.7	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	75FD	0	0	0
1	2026/09/03	00:59	48.7	5.7	5.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.9	0	B	1	0	0	0	4501	0	4315	0	DD41	0	0	0
1	2026/09/03	01:00	48.7	5.5	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	E973	0	0	0
1	2026/09/03	01:01	48.7	5.8	5.5	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	113B	0	0	0
1	2026/09/03	01:02	48.7	5.8	5.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	F8DE	0	0	0
1	2026/09/03	01:03	48.7	5.7	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	3471	0	0	0
1	2026/09/03	01:04	48.7	5.6	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	2795	0	0	0
1	2026/09/03	01:05	48.7	5.5	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	06FC	0	0	0
1	2026/09/03	01:06	48.7	5.4	5.1	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	97AA	0	0	0
1	2026/09/03	01:07	48.7	5.6	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	24A0	0	0	0
1	2026/09/03	01:08	48.7	5.6	5.4	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	B770	0	0	0
1	2026/09/03	01:09	48.7	5.6	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	83FD	0	0	0
1	2026/09/03	01:10	48.7	5.5	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	A92D	0	0	0
1	2026/09/03	01:10	48.7	5.6	5.5	#	#	0.5	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	655C	0	0	0
1	2026/09/03	01:11	48.7	5.6	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	D1F4	0	0	0
1	2026/09/03	01:12	48.7	5.6	5.4	#	#	0.5	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	CED5	0	0	0
1	2026/09/03	01:13	48.7	5.6	5.2	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	7A7D	0	0	0
1	2026/09/03	01:14	48.7	5.5	5.3	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	5D7E	0	0	0
1	2026/09/03	01:15	48.7	5.8	5.6	#	#	0.6	0.0	0.0	#	0.0	#	0.0	22.8	0	B	1	0	0	0	4501	0	4315	0	FC86	0	0	0
